,aln_seqSim,aln_seqIdn,subfamily,CGN,paralog
3227,0.333675453811,0.609756097561,GNAT3,G.S3.03,0.9375
3228,0.963636363636,0.981818181818,GNAT2,G.S3.03,0.9375
3229,0.914009661836,0.95652173913,GNAI2,G.S3.03,0.9375
3230,0.964912280702,0.982456140351,GNAI3,G.S3.03,0.9375
3231,0.94807487645,0.979591836735,GNAO,G.S3.03,0.9375
3232,1.0,1.0,GNAT1,G.S3.03,0.9375
3233,0.945945945946,0.972972972973,GNA11,G.S3.03,0.9375
3234,0.802177858439,0.896551724138,GNAL,G.S3.03,0.9375
3235,0.960784313725,0.980392156863,GNAZ,G.S3.03,0.9375
3236,0.685384615385,0.825,GNA15,G.S3.04,0.5
3237,0.91015037594,0.947368421053,GNA13,G.S3.04,0.5
3238,0.914009661836,0.95652173913,GNAI2,G.S3.04,0.5
3239,0.886877828054,0.942307692308,GNAI1,G.S3.04,0.5
3240,1.0,1.0,GNAS2,G.S3.04,0.5
3241,0.896616541353,0.947368421053,GNAI3,G.S3.04,0.5
3242,0.460975609756,0.682926829268,GNAT3,G.S3.04,0.5
3243,0.771324863884,0.879310344828,GNAL,G.S3.04,0.5
3244,0.964912280702,0.982456140351,GNA12,G.S3.04,0.5
3245,0.963636363636,0.981818181818,GNAT2,G.S3.04,0.5
3246,0.880102040816,0.938775510204,GNAO,G.S3.04,0.5
3247,0.931639443436,0.965517241379,GNAQ,G.S3.04,0.5
3248,0.869696969697,0.933333333333,GNA14,G.S3.04,0.5
3249,0.914414414414,0.945945945946,GNA11,G.S3.04,0.5
3250,0.910281020838,0.959183673469,GNAT1,G.S3.04,0.5
3251,0.960784313725,0.980392156863,GNAZ,G.S3.04,0.5
3252,0.919217687075,0.959183673469,GNAO,G.S3.05,0.875
3253,0.847974785579,0.913793103448,GNAL,G.S3.05,0.875
3254,0.967483152676,0.970588235294,GNAS2,G.S3.05,0.875
3255,0.889679768698,0.933333333333,GNA14,G.S3.05,0.875
3256,1.0,1.0,GNA12,G.S3.05,0.875
3257,0.949172571698,0.978260869565,GNAI2,G.S3.05,0.875
3258,0.886877828054,0.942307692308,GNAI1,G.S3.05,0.875
3259,0.956363636364,0.981818181818,GNAT2,G.S3.05,0.875
3260,0.88984962406,0.947368421053,GNAI3,G.S3.05,0.875
3261,0.960784313725,0.980392156863,GNAZ,G.S3.05,0.875
3262,0.666696931792,0.8,GNA15,G.S3.05,0.875
3263,0.884510390716,0.945945945946,GNA11,G.S3.05,0.875
3264,0.945862623905,0.964912280702,GNA13,G.S3.05,0.875
3265,0.965517241379,0.98275862069,GNAQ,G.S3.05,0.875
3266,0.871355516415,0.938775510204,GNAT1,G.S3.05,0.875
3267,0.951219512195,0.975609756098,GNAT3,G.S3.05,0.875
3268,0.943719179727,0.981818181818,GNAT2,G.S3.06,0.5625
3269,0.93045112782,0.964912280702,GNAI3,G.S3.06,0.5625
3270,1.0,1.0,GNA12,G.S3.06,0.5625
3271,0.816074231369,0.913793103448,GNAL,G.S3.06,0.5625
3272,0.924137159929,0.959183673469,GNAO,G.S3.06,0.5625
3273,0.960784313725,0.980392156863,GNAZ,G.S3.06,0.5625
3274,0.893393393393,0.945945945946,GNA11,G.S3.06,0.5625
3275,0.939214749349,0.965517241379,GNAQ,G.S3.06,0.5625
3276,0.660689987377,0.825,GNA15,G.S3.06,0.5625
3277,0.923416774444,0.964912280702,GNA13,G.S3.06,0.5625
3278,1.0,1.0,GNAS2,G.S3.06,0.5625
3279,0.947646776294,0.978260869565,GNAI2,G.S3.06,0.5625
3280,0.92383107089,0.961538461538,GNAI1,G.S3.06,0.5625
3281,0.864133145101,0.938775510204,GNAT1,G.S3.06,0.5625
3282,0.903658536585,0.951219512195,GNAT3,G.S3.06,0.5625
3283,0.955555555556,0.977777777778,GNA14,G.S3.06,0.5625
3284,0.960784313725,0.980392156863,GNAZ,G.S3.07,1.0
3285,0.874203914402,0.945945945946,GNA11,G.S3.07,1.0
3286,0.948790971256,0.981818181818,GNAT2,G.S3.07,1.0
3287,0.92383107089,0.961538461538,GNAI1,G.S3.07,1.0
3288,0.964912280702,0.982456140351,GNA13,G.S3.07,1.0
3289,1.0,1.0,GNA12,G.S3.07,1.0
3290,0.662453859574,0.825,GNA15,G.S3.07,1.0
3291,0.955555555556,0.977777777778,GNA14,G.S3.07,1.0
3292,0.894743618641,0.959183673469,GNAO,G.S3.07,1.0
3293,0.875897173228,0.947368421053,GNAI3,G.S3.07,1.0
3294,1.0,1.0,GNAI2,G.S3.07,1.0
3295,0.905154562606,0.970588235294,GNAS2,G.S3.07,1.0
3296,0.773572771782,0.896551724138,GNAL,G.S3.07,1.0
3297,0.965517241379,0.98275862069,GNAQ,G.S3.07,1.0
3298,0.951219512195,0.975609756098,GNAT3,G.S3.07,1.0
3299,0.919217687075,0.959183673469,GNAT1,G.S3.07,1.0
3300,0.873530395563,0.945945945946,GNA11,G.S3.08,1.0
3301,0.963636363636,0.981818181818,GNAT2,G.S3.08,1.0
3302,0.899234693878,0.959183673469,GNAO,G.S3.08,1.0
3303,1.0,1.0,GNA12,G.S3.08,1.0
3304,0.921992481203,0.947368421053,GNAI3,G.S3.08,1.0
3305,0.889880952381,0.938775510204,GNAT1,G.S3.08,1.0
3306,0.960784313725,0.980392156863,GNAZ,G.S3.08,1.0
3307,0.967391304348,0.978260869565,GNAI2,G.S3.08,1.0
3308,0.814001367761,0.913793103448,GNAL,G.S3.08,1.0
3309,0.92383107089,0.961538461538,GNAI1,G.S3.08,1.0
3310,0.965517241379,0.98275862069,GNAQ,G.S3.08,1.0
3311,0.929169167928,0.970588235294,GNAS2,G.S3.08,1.0
3312,0.955555555556,0.977777777778,GNA14,G.S3.08,1.0
3313,0.903658536585,0.951219512195,GNAT3,G.S3.08,1.0
3314,0.660545144925,0.825,GNA15,G.S3.08,1.0
3315,0.93906641604,0.964912280702,GNA13,G.S3.08,1.0
3316,0.92383107089,0.961538461538,GNAI1,G.s3h2.01,1.0
3317,0.87358276644,0.938775510204,GNAO,G.s3h2.01,1.0
3318,1.0,1.0,GNAI2,G.s3h2.01,1.0
3319,0.868030690309,0.938775510204,GNAT1,G.s3h2.01,1.0
3320,1.0,1.0,GNA12,G.s3h2.01,1.0
3321,1.0,1.0,GNAT2,G.s3h2.01,1.0
3322,0.960784313725,0.980392156863,GNAZ,G.s3h2.01,1.0
3323,0.93137254902,0.970588235294,GNAS2,G.s3h2.01,1.0
3324,0.93045112782,0.964912280702,GNAI3,G.s3h2.01,1.0
3325,0.865698729583,0.931034482759,GNAL,G.s3h2.01,1.0
3326,0.639618437407,0.825,GNA15,G.s3h2.01,1.0
3327,0.951219512195,0.975609756098,GNAT3,G.s3h2.01,1.0
3328,0.955555555556,0.977777777778,GNA14,G.s3h2.01,1.0
3329,0.965517241379,0.98275862069,GNAQ,G.s3h2.01,1.0
3330,0.945945945946,0.972972972973,GNA11,G.s3h2.01,1.0
3331,0.917867693959,0.964912280702,GNA13,G.s3h2.01,1.0
3332,0.959183673469,0.979591836735,GNAO,G.s3h2.02,1.0
3333,0.865698729583,0.931034482759,GNAL,G.s3h2.02,1.0
3334,1.0,1.0,GNAT2,G.s3h2.02,1.0
3335,0.868810326368,0.938775510204,GNAT1,G.s3h2.02,1.0
3336,0.762820512821,0.875,GNA15,G.s3h2.02,1.0
3337,0.960784313725,0.980392156863,GNAZ,G.s3h2.02,1.0
3338,0.959064327485,0.982456140351,GNA12,G.s3h2.02,1.0
3339,0.926695118708,0.970588235294,GNAS2,G.s3h2.02,1.0
3340,0.93045112782,0.964912280702,GNAI3,G.s3h2.02,1.0
3341,0.95652173913,0.978260869565,GNAI2,G.s3h2.02,1.0
3342,0.902313714316,0.964912280702,GNA13,G.s3h2.02,1.0
3343,0.878222778212,0.945945945946,GNA11,G.s3h2.02,1.0
3344,0.951219512195,0.975609756098,GNAT3,G.s3h2.02,1.0
3345,0.965517241379,0.98275862069,GNAQ,G.s3h2.02,1.0
3346,0.955555555556,0.977777777778,GNA14,G.s3h2.02,1.0
3347,0.92383107089,0.961538461538,GNAI1,G.s3h2.02,1.0
3348,0.960784313725,0.980392156863,GNAZ,G.s3h2.03,1.0
3349,0.840048396854,0.913793103448,GNAL,G.s3h2.03,1.0
3350,0.93045112782,0.964912280702,GNAI3,G.s3h2.03,1.0
3351,0.955555555556,0.977777777778,GNA14,G.s3h2.03,1.0
3352,0.963636363636,0.981818181818,GNAT2,G.s3h2.03,1.0
3353,0.951219512195,0.975609756098,GNAT3,G.s3h2.03,1.0
3354,0.937077669761,0.978260869565,GNAI2,G.s3h2.03,1.0
3355,0.649254287886,0.825,GNA15,G.s3h2.03,1.0
3356,0.92383107089,0.961538461538,GNAI1,G.s3h2.03,1.0
3357,0.904624172221,0.959183673469,GNAO,G.s3h2.03,1.0
3358,0.965517241379,0.98275862069,GNAQ,G.s3h2.03,1.0
3359,0.917867693959,0.964912280702,GNA13,G.s3h2.03,1.0
3360,0.893393393393,0.945945945946,GNA11,G.s3h2.03,1.0
3361,0.862608992013,0.938775510204,GNAT1,G.s3h2.03,1.0
3362,0.919697154608,0.970588235294,GNAS2,G.s3h2.03,1.0
3363,1.0,1.0,GNA12,G.s3h2.03,1.0
3364,0.964912280702,0.982456140351,GNA13,G.H2.01,0.9375
3365,0.812127355812,0.913793103448,GNAL,G.H2.01,0.9375
3366,0.965517241379,0.98275862069,GNAQ,G.H2.01,0.9375
3367,0.959183673469,0.979591836735,GNAO,G.H2.01,0.9375
3368,0.951219512195,0.975609756098,GNAT3,G.H2.01,0.9375
3369,1.0,1.0,GNAS2,G.H2.01,0.9375
3370,1.0,1.0,GNAT2,G.H2.01,0.9375
3371,0.955555555556,0.977777777778,GNA14,G.H2.01,0.9375
3372,0.947826086957,0.978260869565,GNAI2,G.H2.01,0.9375
3373,0.92383107089,0.961538461538,GNAI1,G.H2.01,0.9375
3374,0.914414414414,0.945945945946,GNA11,G.H2.01,0.9375
3375,0.937343358396,0.964912280702,GNA12,G.H2.01,0.9375
3376,0.960784313725,0.980392156863,GNAZ,G.H2.01,0.9375
3377,0.571133208586,0.75,GNA15,G.H2.01,0.9375
3378,0.93045112782,0.964912280702,GNAI3,G.H2.01,0.9375
3379,0.871355516415,0.938775510204,GNAT1,G.H2.01,0.9375
3380,0.951219512195,0.975609756098,GNAT3,G.H2.02,0.875
3381,0.965517241379,0.98275862069,GNAQ,G.H2.02,0.875
3382,0.946799704446,0.978260869565,GNAI2,G.H2.02,0.875
3383,0.938156875862,0.964912280702,GNA13,G.H2.02,0.875
3384,0.955555555556,0.977777777778,GNA14,G.H2.02,0.875
3385,0.960784313725,0.980392156863,GNAZ,G.H2.02,0.875
3386,0.959183673469,0.979591836735,GNAO,G.H2.02,0.875
3387,0.821928092136,0.913793103448,GNAL,G.H2.02,0.875
3388,0.881642285404,0.945945945946,GNA11,G.H2.02,0.875
3389,0.961538461538,0.980769230769,GNAI1,G.H2.02,0.875
3390,0.629587930903,0.8,GNA15,G.H2.02,0.875
3391,0.914470733025,0.941176470588,GNAS2,G.H2.02,0.875
3392,0.971767519918,0.981818181818,GNAT2,G.H2.02,0.875
3393,0.951650369368,0.982456140351,GNA12,G.H2.02,0.875
3394,0.919217687075,0.959183673469,GNAT1,G.H2.02,0.875
3395,0.93045112782,0.964912280702,GNAI3,G.H2.02,0.875
3396,0.960784313725,0.980392156863,GNAZ,G.H2.03,0.9375
3397,0.940645722971,0.978260869565,GNAI2,G.H2.03,0.9375
3398,0.945945945946,0.972972972973,GNA11,G.H2.03,0.9375
3399,0.719230769231,0.85,GNA15,G.H2.03,0.9375
3400,0.965517241379,0.98275862069,GNAQ,G.H2.03,0.9375
3401,0.944235588972,0.964912280702,GNA13,G.H2.03,0.9375
3402,0.955555555556,0.977777777778,GNA14,G.H2.03,0.9375
3403,0.919217687075,0.959183673469,GNAO,G.H2.03,0.9375
3404,0.951219512195,0.975609756098,GNAT3,G.H2.03,0.9375
3405,0.93045112782,0.964912280702,GNAI3,G.H2.03,0.9375
3406,1.0,1.0,GNA12,G.H2.03,0.9375
3407,0.941176470588,0.970588235294,GNAS2,G.H2.03,0.9375
3408,0.819296841766,0.913793103448,GNAL,G.H2.03,0.9375
3409,0.961538461538,0.980769230769,GNAI1,G.H2.03,0.9375
3410,0.880102040816,0.938775510204,GNAT1,G.H2.03,0.9375
3411,0.955505207355,0.981818181818,GNAT2,G.H2.03,0.9375
3412,0.874203914402,0.945945945946,GNA11,G.H2.04,1.0
3413,0.95652173913,0.978260869565,GNAI2,G.H2.04,1.0
3414,0.951219512195,0.975609756098,GNAT3,G.H2.04,1.0
3415,0.965517241379,0.98275862069,GNAQ,G.H2.04,1.0
3416,0.944235588972,0.964912280702,GNA13,G.H2.04,1.0
3417,0.931077694236,0.964912280702,GNA12,G.H2.04,1.0
3418,0.955555555556,0.977777777778,GNA14,G.H2.04,1.0
3419,0.865698729583,0.931034482759,GNAL,G.H2.04,1.0
3420,0.960784313725,0.980392156863,GNAZ,G.H2.04,1.0
3421,0.849489795918,0.918367346939,GNAT1,G.H2.04,1.0
3422,0.963636363636,0.981818181818,GNAT2,G.H2.04,1.0
3423,0.903383458647,0.947368421053,GNAI3,G.H2.04,1.0
3424,0.959183673469,0.979591836735,GNAO,G.H2.04,1.0
3425,1.0,1.0,GNAS2,G.H2.04,1.0
3426,0.961538461538,0.980769230769,GNAI1,G.H2.04,1.0
3427,0.727948717949,0.85,GNA15,G.H2.04,1.0
3428,0.955555555556,0.977777777778,GNA14,G.H2.05,0.625
3429,0.912462202386,0.959183673469,GNAO,G.H2.05,0.625
3430,0.971929824561,0.982456140351,GNA12,G.H2.05,0.625
3431,0.88984962406,0.947368421053,GNAI3,G.H2.05,0.625
3432,0.965517241379,0.98275862069,GNAQ,G.H2.05,0.625
3433,0.951219512195,0.975609756098,GNAT3,G.H2.05,0.625
3434,0.881642285404,0.945945945946,GNA11,G.H2.05,0.625
3435,0.542820512821,0.55,GNA15,G.H2.05,0.625
3436,0.961538461538,0.980769230769,GNAI1,G.H2.05,0.625
3437,0.941823404266,0.978260869565,GNAI2,G.H2.05,0.625
3438,0.820551378446,0.842105263158,GNA13,G.H2.05,0.625
3439,0.812127355812,0.913793103448,GNAL,G.H2.05,0.625
3440,0.952941176471,0.970588235294,GNAS2,G.H2.05,0.625
3441,0.828900700183,0.918367346939,GNAT1,G.H2.05,0.625
3442,0.960784313725,0.980392156863,GNAZ,G.H2.05,0.625
3443,0.970909090909,0.981818181818,GNAT2,G.H2.05,0.625
3444,0.957894736842,0.982456140351,GNA12,G.H2.06,0.9375
3445,0.965517241379,0.98275862069,GNAQ,G.H2.06,0.9375
3446,0.685646313007,0.825,GNA15,G.H2.06,0.9375
3447,0.884510390716,0.945945945946,GNA11,G.H2.06,0.9375
3448,0.91015037594,0.947368421053,GNAI3,G.H2.06,0.9375
3449,0.796860493497,0.896551724138,GNAL,G.H2.06,0.9375
3450,0.947826086957,0.978260869565,GNAI2,G.H2.06,0.9375
3451,0.910281020838,0.959183673469,GNAO,G.H2.06,0.9375
3452,0.961538461538,0.980769230769,GNAI1,G.H2.06,0.9375
3453,0.835368717438,0.918367346939,GNAT1,G.H2.06,0.9375
3454,0.955555555556,0.977777777778,GNA14,G.H2.06,0.9375
3455,0.960784313725,0.980392156863,GNAZ,G.H2.06,0.9375
3456,0.951219512195,0.975609756098,GNAT3,G.H2.06,0.9375
3457,0.964705882353,0.970588235294,GNAS2,G.H2.06,0.9375
3458,0.964912280702,0.982456140351,GNA13,G.H2.06,0.9375
3459,0.963636363636,0.981818181818,GNAT2,G.H2.06,0.9375
3460,0.93045112782,0.964912280702,GNAI3,G.H2.07,1.0
3461,1.0,1.0,GNA12,G.H2.07,1.0
3462,0.961873543086,0.978260869565,GNAI2,G.H2.07,1.0
3463,0.869553335485,0.938775510204,GNAO,G.H2.07,1.0
3464,0.825742469423,0.913793103448,GNAL,G.H2.07,1.0
3465,0.960784313725,0.980392156863,GNAZ,G.H2.07,1.0
3466,0.872134839172,0.945945945946,GNA11,G.H2.07,1.0
3467,1.0,1.0,GNAS2,G.H2.07,1.0
3468,0.955555555556,0.977777777778,GNA14,G.H2.07,1.0
3469,0.685246981553,0.85,GNA15,G.H2.07,1.0
3470,0.965517241379,0.98275862069,GNAQ,G.H2.07,1.0
3471,0.882929777228,0.947368421053,GNA13,G.H2.07,1.0
3472,0.787500213655,0.897959183673,GNAT1,G.H2.07,1.0
3473,1.0,1.0,GNAT2,G.H2.07,1.0
3474,0.961538461538,0.980769230769,GNAI1,G.H2.07,1.0
3475,0.951219512195,0.975609756098,GNAT3,G.H2.07,1.0
3476,0.939200680272,0.959183673469,GNAO,G.H2.08,0.875
3477,0.960784313725,0.980392156863,GNAZ,G.H2.08,0.875
3478,0.951219512195,0.975609756098,GNAT3,G.H2.08,0.875
3479,0.93045112782,0.964912280702,GNAI3,G.H2.08,0.875
3480,0.964912280702,0.982456140351,GNA13,G.H2.08,0.875
3481,0.850484413915,0.945945945946,GNA11,G.H2.08,0.875
3482,1.0,1.0,GNA12,G.H2.08,0.875
3483,0.985294117647,0.970588235294,GNAS2,G.H2.08,0.875
3484,0.961538461538,0.980769230769,GNAI1,G.H2.08,0.875
3485,0.810737350102,0.896551724138,GNAL,G.H2.08,0.875
3486,0.71942625108,0.825,GNA15,G.H2.08,0.875
3487,0.990909090909,0.981818181818,GNAT2,G.H2.08,0.875
3488,0.95652173913,0.978260869565,GNAI2,G.H2.08,0.875
3489,0.833280352127,0.918367346939,GNAT1,G.H2.08,0.875
3490,0.955555555556,0.977777777778,GNA14,G.H2.08,0.875
3491,0.965517241379,0.98275862069,GNAQ,G.H2.08,0.875
3492,0.898022522078,0.959183673469,GNAO,G.H2.09,0.75
3493,0.884103326824,0.945945945946,GNA11,G.H2.09,0.75
3494,0.961538461538,0.980769230769,GNAI1,G.H2.09,0.75
3495,0.960784313725,0.980392156863,GNAZ,G.H2.09,0.75
3496,0.957208120171,0.981818181818,GNAT2,G.H2.09,0.75
3497,0.952941176471,0.970588235294,GNAS2,G.H2.09,0.75
3498,1.0,1.0,GNA12,G.H2.09,0.75
3499,0.93045112782,0.964912280702,GNAI3,G.H2.09,0.75
3500,0.890947331177,0.951219512195,GNAT3,G.H2.09,0.75
3501,0.965517241379,0.98275862069,GNAQ,G.H2.09,0.75
3502,0.880102040816,0.938775510204,GNAT1,G.H2.09,0.75
3503,0.787806952834,0.896551724138,GNAL,G.H2.09,0.75
3504,0.670233643411,0.825,GNA15,G.H2.09,0.75
3505,1.0,1.0,GNAI2,G.H2.09,0.75
3506,0.955555555556,0.977777777778,GNA14,G.H2.09,0.75
3507,0.885762665573,0.947368421053,GNA13,G.H2.09,0.75
3508,0.836132479649,0.918367346939,GNAT1,G.H2.10,1.0
3509,0.960784313725,0.980392156863,GNAZ,G.H2.10,1.0
3510,1.0,1.0,GNA12,G.H2.10,1.0
3511,1.0,1.0,GNAT2,G.H2.10,1.0
3512,0.950040382674,0.978260869565,GNAI2,G.H2.10,1.0
3513,0.92383107089,0.961538461538,GNAI1,G.H2.10,1.0
3514,0.890977443609,0.947368421053,GNAI3,G.H2.10,1.0
3515,0.884634634635,0.945945945946,GNA11,G.H2.10,1.0
3516,0.912556689342,0.959183673469,GNAO,G.H2.10,1.0
3517,0.920379212318,0.970588235294,GNAS2,G.H2.10,1.0
3518,0.865698729583,0.931034482759,GNAL,G.H2.10,1.0
3519,0.903658536585,0.951219512195,GNAT3,G.H2.10,1.0
3520,0.965517241379,0.98275862069,GNAQ,G.H2.10,1.0
3521,0.635041750363,0.825,GNA15,G.H2.10,1.0
3522,0.955555555556,0.977777777778,GNA14,G.H2.10,1.0
3523,0.924707602339,0.964912280702,GNA13,G.H2.10,1.0
3524,0.965517241379,0.98275862069,GNAQ,G.h2s4.01,1.0
3525,0.961538461538,0.980769230769,GNAI1,G.h2s4.01,1.0
3526,0.963636363636,0.981818181818,GNAT2,G.h2s4.01,1.0
3527,0.85955012946,0.918367346939,GNAT1,G.h2s4.01,1.0
3528,0.848478059676,0.913793103448,GNAL,G.h2s4.01,1.0
3529,0.960784313725,0.980392156863,GNAZ,G.h2s4.01,1.0
3530,1.0,1.0,GNAS2,G.h2s4.01,1.0
3531,0.919217687075,0.959183673469,GNAO,G.h2s4.01,1.0
3532,0.87969924812,0.947368421053,GNAI3,G.h2s4.01,1.0
3533,0.871938903654,0.945945945946,GNA11,G.h2s4.01,1.0
3534,1.0,1.0,GNA12,G.h2s4.01,1.0
3535,0.964912280702,0.982456140351,GNA13,G.h2s4.01,1.0
3536,0.955555555556,0.977777777778,GNA14,G.h2s4.01,1.0
3537,0.636809371582,0.825,GNA15,G.h2s4.01,1.0
3538,1.0,1.0,GNAI2,G.h2s4.01,1.0
3539,0.903658536585,0.951219512195,GNAT3,G.h2s4.01,1.0
3540,0.880102040816,0.938775510204,GNAT1,G.h2s4.02,0.75
3541,0.965517241379,0.98275862069,GNAQ,G.h2s4.02,0.75
3542,0.960784313725,0.980392156863,GNAZ,G.h2s4.02,0.75
3543,0.950980392157,0.970588235294,GNAS2,G.h2s4.02,0.75
3544,0.802177858439,0.896551724138,GNAL,G.h2s4.02,0.75
3545,0.946799704446,0.978260869565,GNAI2,G.h2s4.02,0.75
3546,0.927210884354,0.959183673469,GNAO,G.h2s4.02,0.75
3547,0.917867693959,0.964912280702,GNA13,G.h2s4.02,0.75
3548,0.955555555556,0.977777777778,GNA14,G.h2s4.02,0.75
3549,0.893393393393,0.945945945946,GNA11,G.h2s4.02,0.75
3550,0.951219512195,0.975609756098,GNAT3,G.h2s4.02,0.75
3551,0.93045112782,0.964912280702,GNAI3,G.h2s4.02,0.75
3552,0.963636363636,0.981818181818,GNAT2,G.h2s4.02,0.75
3553,0.961538461538,0.980769230769,GNAI1,G.h2s4.02,0.75
3554,0.948778087161,0.964912280702,GNA12,G.h2s4.02,0.75
3555,0.706852426967,0.85,GNA15,G.h2s4.02,0.75
3556,0.865819026278,0.938775510204,GNAT1,G.h2s4.03,0.5
3557,0.963636363636,0.981818181818,GNAT2,G.h2s4.03,0.5
3558,0.739835658177,0.879310344828,GNAL,G.h2s4.03,0.5
3559,0.965517241379,0.98275862069,GNAQ,G.h2s4.03,0.5
3560,0.960784313725,0.980392156863,GNAZ,G.h2s4.03,0.5
3561,0.893393393393,0.945945945946,GNA11,G.h2s4.03,0.5
3562,0.93045112782,0.964912280702,GNA13,G.h2s4.03,0.5
3563,0.951219512195,0.975609756098,GNAT3,G.h2s4.03,0.5
3564,0.943104056525,0.978260869565,GNAI2,G.h2s4.03,0.5
3565,0.815651411543,0.888888888889,GNA14,G.h2s4.03,0.5
3566,0.7106535629,0.85,GNA15,G.h2s4.03,0.5
3567,0.884261897199,0.947368421053,GNAI3,G.h2s4.03,0.5
3568,0.952100057134,0.982456140351,GNA12,G.h2s4.03,0.5
3569,0.869627700086,0.941176470588,GNAS2,G.h2s4.03,0.5
3570,0.91305080149,0.959183673469,GNAO,G.h2s4.03,0.5
3571,0.961538461538,0.980769230769,GNAI1,G.h2s4.03,0.5
3572,0.960784313725,0.980392156863,GNAZ,G.h2s4.04,0.9375
3573,0.951219512195,0.975609756098,GNAT3,G.h2s4.04,0.9375
3574,0.90943877551,0.938775510204,GNAT1,G.h2s4.04,0.9375
3575,0.937077669761,0.978260869565,GNAI2,G.h2s4.04,0.9375
3576,0.942385503681,0.98275862069,GNAL,G.h2s4.04,0.9375
3577,0.965517241379,0.98275862069,GNAQ,G.h2s4.04,0.9375
3578,0.956213667446,0.981818181818,GNAT2,G.h2s4.04,0.9375
3579,0.956296992481,0.964912280702,GNA13,G.h2s4.04,0.9375
3580,0.810531815037,0.918918918919,GNA11,G.h2s4.04,0.9375
3581,0.702777777778,0.8,GNA15,G.h2s4.04,0.9375
3582,0.897997135833,0.941176470588,GNAS2,G.h2s4.04,0.9375
3583,0.955555555556,0.977777777778,GNA14,G.h2s4.04,0.9375
3584,0.894743618641,0.959183673469,GNAO,G.h2s4.04,0.9375
3585,0.90507518797,0.947368421053,GNAI3,G.h2s4.04,0.9375
3586,0.961538461538,0.980769230769,GNAI1,G.h2s4.04,0.9375
3587,0.991228070175,0.982456140351,GNA12,G.h2s4.04,0.9375
3588,0.313702583603,0.6,GNA15,G.h2s4.05,0.9375
3589,0.960784313725,0.980392156863,GNAZ,G.h2s4.05,0.9375
3590,0.965517241379,0.98275862069,GNAQ,G.h2s4.05,0.9375
3591,0.93045112782,0.964912280702,GNAI3,G.h2s4.05,0.9375
3592,0.922745379777,0.964912280702,GNA13,G.h2s4.05,0.9375
3593,0.949172571698,0.978260869565,GNAI2,G.h2s4.05,0.9375
3594,0.951219512195,0.975609756098,GNAT3,G.h2s4.05,0.9375
3595,0.905144501383,0.945945945946,GNA11,G.h2s4.05,0.9375
3596,0.928154353311,0.959183673469,GNAO,G.h2s4.05,0.9375
3597,0.958620689655,0.98275862069,GNAL,G.h2s4.05,0.9375
3598,0.955555555556,0.977777777778,GNA14,G.h2s4.05,0.9375
3599,0.928023129544,0.970588235294,GNAS2,G.h2s4.05,0.9375
3600,0.955505207355,0.981818181818,GNAT2,G.h2s4.05,0.9375
3601,0.961538461538,0.980769230769,GNAI1,G.h2s4.05,0.9375
3602,1.0,1.0,GNA12,G.h2s4.05,0.9375
3603,0.888848565218,0.938775510204,GNAT1,G.h2s4.05,0.9375
3604,0.965517241379,0.98275862069,GNAQ,G.S4.01,0.5
3605,1.0,1.0,GNAI2,G.S4.01,0.5
3606,0.947368421053,0.982456140351,GNA12,G.S4.01,0.5
3607,0.903658536585,0.951219512195,GNAT3,G.S4.01,0.5
3608,0.893393393393,0.945945945946,GNA11,G.S4.01,0.5
3609,0.929209183673,0.959183673469,GNAO,G.S4.01,0.5
3610,0.509015667314,0.65,GNA15,G.S4.01,0.5
3611,0.93045112782,0.964912280702,GNA13,G.S4.01,0.5
3612,0.917161865267,0.970588235294,GNAS2,G.S4.01,0.5
3613,0.965517241379,0.98275862069,GNAL,G.S4.01,0.5
3614,0.955555555556,0.977777777778,GNA14,G.S4.01,0.5
3615,0.857142857143,0.912280701754,GNAI3,G.S4.01,0.5
3616,0.960784313725,0.980392156863,GNAZ,G.S4.01,0.5
3617,1.0,1.0,GNAT2,G.S4.01,0.5
3618,0.869456110339,0.938775510204,GNAT1,G.S4.01,0.5
3619,0.961538461538,0.980769230769,GNAI1,G.S4.01,0.5
3620,0.955555555556,0.977777777778,GNA14,G.S4.02,0.9375
3621,0.978260869565,0.978260869565,GNAI2,G.S4.02,0.9375
3622,0.965517241379,0.98275862069,GNAQ,G.S4.02,0.9375
3623,0.680637652406,0.8,GNA15,G.S4.02,0.9375
3624,0.964912280702,0.982456140351,GNA13,G.S4.02,0.9375
3625,1.0,1.0,GNA12,G.S4.02,0.9375
3626,0.939200680272,0.959183673469,GNAO,G.S4.02,0.9375
3627,0.905154562606,0.970588235294,GNAS2,G.S4.02,0.9375
3628,0.867867867868,0.918918918919,GNA11,G.S4.02,0.9375
3629,0.951219512195,0.975609756098,GNAT3,G.S4.02,0.9375
3630,0.90943877551,0.938775510204,GNAT1,G.S4.02,0.9375
3631,0.98275862069,0.98275862069,GNAL,G.S4.02,0.9375
3632,0.93045112782,0.964912280702,GNAI3,G.S4.02,0.9375
3633,0.961538461538,0.980769230769,GNAI1,G.S4.02,0.9375
3634,0.990909090909,0.981818181818,GNAT2,G.S4.02,0.9375
3635,0.960784313725,0.980392156863,GNAZ,G.S4.02,0.9375
3636,0.947681704261,0.964912280702,GNA13,G.S4.03,0.75
3637,0.876634063497,0.941176470588,GNAS2,G.S4.03,0.75
3638,0.807692307692,0.9,GNA15,G.S4.03,0.75
3639,0.853862467611,0.938775510204,GNAT1,G.S4.03,0.75
