"DRUG_ID","Name","ligand_name","ChEMBLID","DrugBankID","PubChemCID","CAS","UNII","InChiKey","SMILES","MolecularWeight","XLogP","TPSA","Complexity","Charge","HBondDonorCount","HBondAceptorCount","RotableBondCount","HeavyAtomCount","Max_Phase","Drug_Status","Approval_Year","Drug_Type","Action","TargetProteinID","entry_name","receptor_class","receptor_family","ligand_type","ICD_Code","ICD_Title","IndicationMaxPhase","IndicationStatus","URI","PubMedID"
477,"ergotamine","R-ergotamine","CHEMBL1982133","DB00696","3251","113-15-5","PR834Q503T","XCGSFFUVFURLIX-UHFFFAOYSA-N","CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C",581.7,2,118,1220,0,3,6,4,43,4,"Approved",1948,"Small molecule","Agonist","P28222","5ht1b_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","8A80.Z","Migraine, unspecified",4,"Approved","669367341/unspecified","30000392, 32310413, 34447915"
477,"ergotamine","R-ergotamine","CHEMBL1982133","DB00696","3251","113-15-5","PR834Q503T","XCGSFFUVFURLIX-UHFFFAOYSA-N","CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C",581.7,2,118,1220,0,3,6,4,43,4,"Approved",1948,"Small molecule","Agonist","P28222","5ht1b_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","BA21","Orthostatic hypotension",1,"Inactive","56009591","30000392, 32310413, 34447915"
477,"ergotamine","R-ergotamine","CHEMBL1982133","DB00696","3251","113-15-5","PR834Q503T","XCGSFFUVFURLIX-UHFFFAOYSA-N","CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C",581.7,2,118,1220,0,3,6,4,43,4,"Approved",1948,"Small molecule","Agonist","P28222","5ht1b_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","MB4D","Headache, not elsewhere classified",4,"Approved","1405405864","30000392, 32310413, 34447915"
477,"ergotamine","ergotamine","CHEMBL442","DB00696","8223","113-15-5","PR834Q503T","XCGSFFUVFURLIX-VFGNJEKYSA-N","C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@H]5CN([C@@H]6CC7=CNC8=CC=CC(=C78)C6=C5)C",581.7,2,118,1220,0,3,6,4,43,4,"Approved",1948,"Small molecule","Agonist","P28222","5ht1b_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","8A80.Z","Migraine, unspecified",4,"Approved","669367341/unspecified","30000392, 32310413, 34447915"
477,"ergotamine","ergotamine","CHEMBL442","DB00696","8223","113-15-5","PR834Q503T","XCGSFFUVFURLIX-VFGNJEKYSA-N","C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@H]5CN([C@@H]6CC7=CNC8=CC=CC(=C78)C6=C5)C",581.7,2,118,1220,0,3,6,4,43,4,"Approved",1948,"Small molecule","Agonist","P28222","5ht1b_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","BA21","Orthostatic hypotension",1,"Inactive","56009591","30000392, 32310413, 34447915"
477,"ergotamine","ergotamine","CHEMBL442","DB00696","8223","113-15-5","PR834Q503T","XCGSFFUVFURLIX-VFGNJEKYSA-N","C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@H]5CN([C@@H]6CC7=CNC8=CC=CC(=C78)C6=C5)C",581.7,2,118,1220,0,3,6,4,43,4,"Approved",1948,"Small molecule","Agonist","P28222","5ht1b_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","MB4D","Headache, not elsewhere classified",4,"Approved","1405405864","30000392, 32310413, 34447915"
477,"ergotamine","R-ergotamine","CHEMBL1982133","DB00696","3251","113-15-5","PR834Q503T","XCGSFFUVFURLIX-UHFFFAOYSA-N","CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C",581.7,2,118,1220,0,3,6,4,43,4,"Approved",1948,"Small molecule","Agonist","P28223","5ht2a_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","8A80.Z","Migraine, unspecified",4,"Approved","669367341/unspecified","30000392, 32310413, 34447915"
477,"ergotamine","R-ergotamine","CHEMBL1982133","DB00696","3251","113-15-5","PR834Q503T","XCGSFFUVFURLIX-UHFFFAOYSA-N","CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C",581.7,2,118,1220,0,3,6,4,43,4,"Approved",1948,"Small molecule","Agonist","P28223","5ht2a_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","BA21","Orthostatic hypotension",1,"Inactive","56009591","30000392, 32310413, 34447915"
477,"ergotamine","R-ergotamine","CHEMBL1982133","DB00696","3251","113-15-5","PR834Q503T","XCGSFFUVFURLIX-UHFFFAOYSA-N","CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C",581.7,2,118,1220,0,3,6,4,43,4,"Approved",1948,"Small molecule","Agonist","P28223","5ht2a_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","MB4D","Headache, not elsewhere classified",4,"Approved","1405405864","30000392, 32310413, 34447915"
477,"ergotamine","ergotamine","CHEMBL442","DB00696","8223","113-15-5","PR834Q503T","XCGSFFUVFURLIX-VFGNJEKYSA-N","C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@H]5CN([C@@H]6CC7=CNC8=CC=CC(=C78)C6=C5)C",581.7,2,118,1220,0,3,6,4,43,4,"Approved",1948,"Small molecule","Agonist","P28223","5ht2a_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","8A80.Z","Migraine, unspecified",4,"Approved","669367341/unspecified","30000392, 32310413, 34447915"
477,"ergotamine","ergotamine","CHEMBL442","DB00696","8223","113-15-5","PR834Q503T","XCGSFFUVFURLIX-VFGNJEKYSA-N","C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@H]5CN([C@@H]6CC7=CNC8=CC=CC(=C78)C6=C5)C",581.7,2,118,1220,0,3,6,4,43,4,"Approved",1948,"Small molecule","Agonist","P28223","5ht2a_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","BA21","Orthostatic hypotension",1,"Inactive","56009591","30000392, 32310413, 34447915"
477,"ergotamine","ergotamine","CHEMBL442","DB00696","8223","113-15-5","PR834Q503T","XCGSFFUVFURLIX-VFGNJEKYSA-N","C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@H]5CN([C@@H]6CC7=CNC8=CC=CC(=C78)C6=C5)C",581.7,2,118,1220,0,3,6,4,43,4,"Approved",1948,"Small molecule","Agonist","P28223","5ht2a_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","MB4D","Headache, not elsewhere classified",4,"Approved","1405405864","30000392, 32310413, 34447915"
477,"ergotamine","R-ergotamine","CHEMBL1982133","DB00696","3251","113-15-5","PR834Q503T","XCGSFFUVFURLIX-UHFFFAOYSA-N","CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C",581.7,2,118,1220,0,3,6,4,43,4,"Approved",1948,"Small molecule","Agonist","P35348","ada1a_human","Class A (Rhodopsin)","Adrenoceptors","Aminergic receptors","8A80.Z","Migraine, unspecified",4,"Approved","669367341/unspecified","30000392, 32310413, 34447915"
477,"ergotamine","R-ergotamine","CHEMBL1982133","DB00696","3251","113-15-5","PR834Q503T","XCGSFFUVFURLIX-UHFFFAOYSA-N","CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C",581.7,2,118,1220,0,3,6,4,43,4,"Approved",1948,"Small molecule","Agonist","P35348","ada1a_human","Class A (Rhodopsin)","Adrenoceptors","Aminergic receptors","BA21","Orthostatic hypotension",1,"Inactive","56009591","30000392, 32310413, 34447915"
477,"ergotamine","R-ergotamine","CHEMBL1982133","DB00696","3251","113-15-5","PR834Q503T","XCGSFFUVFURLIX-UHFFFAOYSA-N","CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C",581.7,2,118,1220,0,3,6,4,43,4,"Approved",1948,"Small molecule","Agonist","P35348","ada1a_human","Class A (Rhodopsin)","Adrenoceptors","Aminergic receptors","MB4D","Headache, not elsewhere classified",4,"Approved","1405405864","30000392, 32310413, 34447915"
477,"ergotamine","ergotamine","CHEMBL442","DB00696","8223","113-15-5","PR834Q503T","XCGSFFUVFURLIX-VFGNJEKYSA-N","C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@H]5CN([C@@H]6CC7=CNC8=CC=CC(=C78)C6=C5)C",581.7,2,118,1220,0,3,6,4,43,4,"Approved",1948,"Small molecule","Agonist","P35348","ada1a_human","Class A (Rhodopsin)","Adrenoceptors","Aminergic receptors","8A80.Z","Migraine, unspecified",4,"Approved","669367341/unspecified","30000392, 32310413, 34447915"
477,"ergotamine","ergotamine","CHEMBL442","DB00696","8223","113-15-5","PR834Q503T","XCGSFFUVFURLIX-VFGNJEKYSA-N","C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@H]5CN([C@@H]6CC7=CNC8=CC=CC(=C78)C6=C5)C",581.7,2,118,1220,0,3,6,4,43,4,"Approved",1948,"Small molecule","Agonist","P35348","ada1a_human","Class A (Rhodopsin)","Adrenoceptors","Aminergic receptors","BA21","Orthostatic hypotension",1,"Inactive","56009591","30000392, 32310413, 34447915"
477,"ergotamine","ergotamine","CHEMBL442","DB00696","8223","113-15-5","PR834Q503T","XCGSFFUVFURLIX-VFGNJEKYSA-N","C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@H]5CN([C@@H]6CC7=CNC8=CC=CC(=C78)C6=C5)C",581.7,2,118,1220,0,3,6,4,43,4,"Approved",1948,"Small molecule","Agonist","P35348","ada1a_human","Class A (Rhodopsin)","Adrenoceptors","Aminergic receptors","MB4D","Headache, not elsewhere classified",4,"Approved","1405405864","30000392, 32310413, 34447915"
477,"ergotamine","R-ergotamine","CHEMBL1982133","DB00696","3251","113-15-5","PR834Q503T","XCGSFFUVFURLIX-UHFFFAOYSA-N","CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C",581.7,2,118,1220,0,3,6,4,43,4,"Approved",1948,"Small molecule","Agonist","P35368","ada1b_human","Class A (Rhodopsin)","Adrenoceptors","Aminergic receptors","8A80.Z","Migraine, unspecified",4,"Approved","669367341/unspecified","30000392, 32310413, 34447915"
477,"ergotamine","R-ergotamine","CHEMBL1982133","DB00696","3251","113-15-5","PR834Q503T","XCGSFFUVFURLIX-UHFFFAOYSA-N","CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C",581.7,2,118,1220,0,3,6,4,43,4,"Approved",1948,"Small molecule","Agonist","P35368","ada1b_human","Class A (Rhodopsin)","Adrenoceptors","Aminergic receptors","BA21","Orthostatic hypotension",1,"Inactive","56009591","30000392, 32310413, 34447915"
477,"ergotamine","R-ergotamine","CHEMBL1982133","DB00696","3251","113-15-5","PR834Q503T","XCGSFFUVFURLIX-UHFFFAOYSA-N","CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C",581.7,2,118,1220,0,3,6,4,43,4,"Approved",1948,"Small molecule","Agonist","P35368","ada1b_human","Class A (Rhodopsin)","Adrenoceptors","Aminergic receptors","MB4D","Headache, not elsewhere classified",4,"Approved","1405405864","30000392, 32310413, 34447915"
477,"ergotamine","ergotamine","CHEMBL442","DB00696","8223","113-15-5","PR834Q503T","XCGSFFUVFURLIX-VFGNJEKYSA-N","C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@H]5CN([C@@H]6CC7=CNC8=CC=CC(=C78)C6=C5)C",581.7,2,118,1220,0,3,6,4,43,4,"Approved",1948,"Small molecule","Agonist","P35368","ada1b_human","Class A (Rhodopsin)","Adrenoceptors","Aminergic receptors","8A80.Z","Migraine, unspecified",4,"Approved","669367341/unspecified","30000392, 32310413, 34447915"
477,"ergotamine","ergotamine","CHEMBL442","DB00696","8223","113-15-5","PR834Q503T","XCGSFFUVFURLIX-VFGNJEKYSA-N","C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@H]5CN([C@@H]6CC7=CNC8=CC=CC(=C78)C6=C5)C",581.7,2,118,1220,0,3,6,4,43,4,"Approved",1948,"Small molecule","Agonist","P35368","ada1b_human","Class A (Rhodopsin)","Adrenoceptors","Aminergic receptors","BA21","Orthostatic hypotension",1,"Inactive","56009591","30000392, 32310413, 34447915"
477,"ergotamine","ergotamine","CHEMBL442","DB00696","8223","113-15-5","PR834Q503T","XCGSFFUVFURLIX-VFGNJEKYSA-N","C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@H]5CN([C@@H]6CC7=CNC8=CC=CC(=C78)C6=C5)C",581.7,2,118,1220,0,3,6,4,43,4,"Approved",1948,"Small molecule","Agonist","P35368","ada1b_human","Class A (Rhodopsin)","Adrenoceptors","Aminergic receptors","MB4D","Headache, not elsewhere classified",4,"Approved","1405405864","30000392, 32310413, 34447915"
479,"nortriptyline","nortriptyline","CHEMBL445","DB00540","4543","72-69-5","BL03SY4LXB","PHVGLTMQBUFIQQ-UHFFFAOYSA-N","CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31",263.4,4.5,12,307,0,1,1,3,20,4,"Approved",1964,"Small molecule","Antagonist","P28223","5ht2a_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","2D4Y","Other specified malignant neoplasms of unspecified primary sites",1,"Inactive","1594217552/other","30000235, 29489270, 31643844"
479,"nortriptyline","nortriptyline","CHEMBL445","DB00540","4543","72-69-5","BL03SY4LXB","PHVGLTMQBUFIQQ-UHFFFAOYSA-N","CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31",263.4,4.5,12,307,0,1,1,3,20,4,"Approved",1964,"Small molecule","Antagonist","P28223","5ht2a_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","6A70.3","Single episode depressive disorder, severe, without psychotic symptoms",2,"Inactive","1669279433","30000235, 29489270, 31643844"
479,"nortriptyline","nortriptyline","CHEMBL445","DB00540","4543","72-69-5","BL03SY4LXB","PHVGLTMQBUFIQQ-UHFFFAOYSA-N","CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31",263.4,4.5,12,307,0,1,1,3,20,4,"Approved",1964,"Small molecule","Antagonist","P28223","5ht2a_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","6A7Z","Depressive disorders, unspecified",4,"Approved","1563440232/unspecified","30000235, 29489270, 31643844"
479,"nortriptyline","nortriptyline","CHEMBL445","DB00540","4543","72-69-5","BL03SY4LXB","PHVGLTMQBUFIQQ-UHFFFAOYSA-N","CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31",263.4,4.5,12,307,0,1,1,3,20,4,"Approved",1964,"Small molecule","Antagonist","P28223","5ht2a_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","6C4A.2Z","Nicotine dependence, unspecified",2,"Inactive","1699574100/unspecified","30000235, 29489270, 31643844"
479,"nortriptyline","nortriptyline","CHEMBL445","DB00540","4543","72-69-5","BL03SY4LXB","PHVGLTMQBUFIQQ-UHFFFAOYSA-N","CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31",263.4,4.5,12,307,0,1,1,3,20,4,"Approved",1964,"Small molecule","Antagonist","P28223","5ht2a_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","DA41.00","Gastroparesis",3,"Inactive","598423727","30000235, 29489270, 31643844"
479,"nortriptyline","nortriptyline","CHEMBL445","DB00540","4543","72-69-5","BL03SY4LXB","PHVGLTMQBUFIQQ-UHFFFAOYSA-N","CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31",263.4,4.5,12,307,0,1,1,3,20,4,"Approved",1964,"Small molecule","Antagonist","P28223","5ht2a_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","DD91.0Z","Irritable bowel syndrome, type unspecified",2,"Unknown","1158238623/unspecified","30000235, 29489270, 31643844"
479,"nortriptyline","nortriptyline","CHEMBL445","DB00540","4543","72-69-5","BL03SY4LXB","PHVGLTMQBUFIQQ-UHFFFAOYSA-N","CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31",263.4,4.5,12,307,0,1,1,3,20,4,"Approved",1964,"Small molecule","Antagonist","P28223","5ht2a_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","MG3Z","Pain, unspecified",3,"Unknown","661232217/unspecified","30000235, 29489270, 31643844"
480,"danuglipron","danuglipron","CHEMBL4518483",NA,"134611040","2230198-02-2",NA,"HYBAKUMPISVZQP-DEOSSOPVSA-N","C1CN(CCC1C2=NC(=CC=C2)OCC3=C(C=C(C=C3)C#N)F)CC4=NC5=C(N4CC6CCO6)C=C(C=C5)C(=O)O",555.6,1.4,114,941,0,1,9,9,41,1,"Active",NA,"Small molecule","Agonist","P43220","glp1r_human","Class B1 (Secretin)","Glucagon receptor family","Peptide receptors","5A11","Type 2 diabetes mellitus",1,"Active","119724091","34127852, 37213102, 37311722"
480,"danuglipron","danuglipron","CHEMBL4518483",NA,"134611040","2230198-02-2",NA,"HYBAKUMPISVZQP-DEOSSOPVSA-N","C1CN(CCC1C2=NC(=CC=C2)OCC3=C(C=C(C=C3)C#N)F)CC4=NC5=C(N4CC6CCO6)C=C(C=C5)C(=O)O",555.6,1.4,114,941,0,1,9,9,41,1,"Active",NA,"Small molecule","Agonist","P43220","glp1r_human","Class B1 (Secretin)","Glucagon receptor family","Peptide receptors","5B81.Z","Obesity, unspecified",1,"Active","149403041/unspecified","34127852, 37213102, 37311722"
481,"befiradol","befiradol","CHEMBL45305",NA,"9865384","208110-64-9",NA,"PKZXLMVXBZICTF-UHFFFAOYSA-N","CC1=CN=C(C=C1)CNCC2(CCN(CC2)C(=O)C3=CC(=C(C=C3)F)Cl)F",393.9,3.2,45.2,502,0,1,5,5,27,2,"Active",NA,"Small molecule","Agonist","P08908","5ht1a_human","Class A (Rhodopsin)","5-Hydroxytryptamine receptors","Aminergic receptors","8A02.10","Drug-induced dystonia",2,"Unknown","678203506","25313880"
482,"fe 203799","fe 203799","CHEMBL4563522",NA,"155559189",NA,NA,"AVYLMJODKHVQHD-WFOXQDBGSA-N","CCCCC(C(=O)NC(CC1=CC=CC=C1)C(=O)NC(C(C)O)C(=O)NC(C(C)CC)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(=O)O)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(C(C)CC)C(=O)NC(CC(=O)N)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(CC(C)C)C(=O)NC(C(C)CC)C(=O)NC(CCC(=O)N)C(=O)NC(C(C)O)C(=O)NC(CCCCN)C(=O)NC(C(C)CC)C(=O)NC(C(C)O)C(=O)NC(CC(=O)O)C(=O)N)NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(CC5=CC=CC=C5)NC(=O)C(CO)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CC6=CN=CN6)N",3765,-9.1,1540,8990,0,53,56,126,267,3,"Active",NA,"Protein","Agonist","O95838","glp2r_human","Class B1 (Secretin)","Glucagon receptor family","Peptide receptors","4B24.Z","Graft-versus-host disease, unspecified",2,"Active","437372167/unspecified","30614011"
482,"fe 203799","fe 203799","CHEMBL4563522",NA,"155559189",NA,NA,"AVYLMJODKHVQHD-WFOXQDBGSA-N","CCCCC(C(=O)NC(CC1=CC=CC=C1)C(=O)NC(C(C)O)C(=O)NC(C(C)CC)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(=O)O)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(C(C)CC)C(=O)NC(CC(=O)N)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(CC(C)C)C(=O)NC(C(C)CC)C(=O)NC(CCC(=O)N)C(=O)NC(C(C)O)C(=O)NC(CCCCN)C(=O)NC(C(C)CC)C(=O)NC(C(C)O)C(=O)NC(CC(=O)O)C(=O)N)NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(CC5=CC=CC=C5)NC(=O)C(CO)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CC6=CN=CN6)N",3765,-9.1,1540,8990,0,53,56,126,267,3,"Active",NA,"Protein","Agonist","O95838","glp2r_human","Class B1 (Secretin)","Glucagon receptor family","Peptide receptors","DA96.04","Short bowel syndrome",3,"Active","780637678","30614011"
483,"methyldopa","methyldopa","CHEMBL459","DB00968","38853","555-30-6","M4R0H12F6M","CJCSPKMFHVPWAR-JTQLQIEISA-N","CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N",211.21,-1.9,104,246,0,4,5,3,15,4,"Approved",1962,"Small molecule","Agonist","P08913","ada2a_human","Class A (Rhodopsin)","Adrenoceptors","Aminergic receptors","5A10","Type 1 diabetes mellitus",2,"Unknown","1651053999","30000085, 31869135, 31643501"
483,"methyldopa","methyldopa","CHEMBL459","DB00968","38853","555-30-6","M4R0H12F6M","CJCSPKMFHVPWAR-JTQLQIEISA-N","CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N",211.21,-1.9,104,246,0,4,5,3,15,4,"Approved",1962,"Small molecule","Agonist","P08913","ada2a_human","Class A (Rhodopsin)","Adrenoceptors","Aminergic receptors","BA00.Z","Essential hypertension, unspecified",4,"Approved","761947693/unspecified","30000085, 31869135, 31643501"
483,"methyldopa","methyldopa","CHEMBL459","DB00968","38853","555-30-6","M4R0H12F6M","CJCSPKMFHVPWAR-JTQLQIEISA-N","CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N",211.21,-1.9,104,246,0,4,5,3,15,4,"Approved",1962,"Small molecule","Agonist","P08913","ada2a_human","Class A (Rhodopsin)","Adrenoceptors","Aminergic receptors","JA24.Z","Pre-eclampsia, unspecified",2,"Inactive","229121159/unspecified","30000085, 31869135, 31643501"
483,"methyldopa","methyldopa","CHEMBL459","DB00968","38853","555-30-6","M4R0H12F6M","CJCSPKMFHVPWAR-JTQLQIEISA-N","CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N",211.21,-1.9,104,246,0,4,5,3,15,4,"Approved",1962,"Small molecule","Agonist","P18089","ada2b_human","Class A (Rhodopsin)","Adrenoceptors","Aminergic receptors","5A10","Type 1 diabetes mellitus",2,"Unknown","1651053999","30000085, 31869135, 31643501"
483,"methyldopa","methyldopa","CHEMBL459","DB00968","38853","555-30-6","M4R0H12F6M","CJCSPKMFHVPWAR-JTQLQIEISA-N","CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N",211.21,-1.9,104,246,0,4,5,3,15,4,"Approved",1962,"Small molecule","Agonist","P18089","ada2b_human","Class A (Rhodopsin)","Adrenoceptors","Aminergic receptors","BA00.Z","Essential hypertension, unspecified",4,"Approved","761947693/unspecified","30000085, 31869135, 31643501"
483,"methyldopa","methyldopa","CHEMBL459","DB00968","38853","555-30-6","M4R0H12F6M","CJCSPKMFHVPWAR-JTQLQIEISA-N","CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N",211.21,-1.9,104,246,0,4,5,3,15,4,"Approved",1962,"Small molecule","Agonist","P18089","ada2b_human","Class A (Rhodopsin)","Adrenoceptors","Aminergic receptors","JA24.Z","Pre-eclampsia, unspecified",2,"Inactive","229121159/unspecified","30000085, 31869135, 31643501"
483,"methyldopa","methyldopa","CHEMBL459","DB00968","38853","555-30-6","M4R0H12F6M","CJCSPKMFHVPWAR-JTQLQIEISA-N","CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N",211.21,-1.9,104,246,0,4,5,3,15,4,"Approved",1962,"Small molecule","Agonist","P18825","ada2c_human","Class A (Rhodopsin)","Adrenoceptors","Aminergic receptors","5A10","Type 1 diabetes mellitus",2,"Unknown","1651053999","30000085, 31869135, 31643501"
483,"methyldopa","methyldopa","CHEMBL459","DB00968","38853","555-30-6","M4R0H12F6M","CJCSPKMFHVPWAR-JTQLQIEISA-N","CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N",211.21,-1.9,104,246,0,4,5,3,15,4,"Approved",1962,"Small molecule","Agonist","P18825","ada2c_human","Class A (Rhodopsin)","Adrenoceptors","Aminergic receptors","BA00.Z","Essential hypertension, unspecified",4,"Approved","761947693/unspecified","30000085, 31869135, 31643501"
483,"methyldopa","methyldopa","CHEMBL459","DB00968","38853","555-30-6","M4R0H12F6M","CJCSPKMFHVPWAR-JTQLQIEISA-N","CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N",211.21,-1.9,104,246,0,4,5,3,15,4,"Approved",1962,"Small molecule","Agonist","P18825","ada2c_human","Class A (Rhodopsin)","Adrenoceptors","Aminergic receptors","JA24.Z","Pre-eclampsia, unspecified",2,"Inactive","229121159/unspecified","30000085, 31869135, 31643501"
