,Unnamed: 0,actual_cost,date,drugClass,drugCode,drugName,drugNameQuery,items,quantity,section
39862,22,4167.99,2014-05-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,63.0,86.0,6.7: Other Endocrine Drugs
39863,23,4116.32,2014-06-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,59.0,85.0,6.7: Other Endocrine Drugs
39864,24,3443.14,2014-07-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,55.0,71.0,6.7: Other Endocrine Drugs
39865,25,3974.18,2014-08-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,67.0,82.0,6.7: Other Endocrine Drugs
39866,26,4363.88,2014-09-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,64.0,90.0,6.7: Other Endocrine Drugs
39867,27,4362.9,2014-10-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,68.0,90.0,6.7: Other Endocrine Drugs
39868,28,4497.94,2014-11-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,70.0,93.0,6.7: Other Endocrine Drugs
39869,29,4359.99,2014-12-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,68.0,90.0,6.7: Other Endocrine Drugs
39870,30,4210.59,2015-01-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,61.0,87.0,6.7: Other Endocrine Drugs
39871,31,3249.86,2015-02-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,53.0,67.0,6.7: Other Endocrine Drugs
39872,32,4271.87,2015-03-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,67.0,88.0,6.7: Other Endocrine Drugs
39873,33,3637.18,2015-04-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,59.0,75.0,6.7: Other Endocrine Drugs
39874,34,4898.18,2015-05-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,69.0,101.0,6.7: Other Endocrine Drugs
39875,35,4026.9,2015-06-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,57.0,83.0,6.7: Other Endocrine Drugs
39876,36,4413.2,2015-07-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,71.0,91.0,6.7: Other Endocrine Drugs
39877,37,3441.87,2015-08-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,54.0,71.0,6.7: Other Endocrine Drugs
39878,38,4415.03,2015-09-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,64.0,91.0,6.7: Other Endocrine Drugs
39879,39,3297.11,2015-10-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,58.0,68.0,6.7: Other Endocrine Drugs
39880,40,4843.63,2015-11-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,71.0,100.0,6.7: Other Endocrine Drugs
39881,41,4121.46,2015-12-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,70.0,85.0,6.7: Other Endocrine Drugs
39882,42,3341.99,2016-01-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,51.0,69.0,6.7: Other Endocrine Drugs
39883,43,3882.27,2016-02-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,65.0,80.0,6.7: Other Endocrine Drugs
39884,44,5097.0,2016-03-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,72.0,105.0,6.7: Other Endocrine Drugs
39885,45,3493.94,2016-04-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,55.0,72.0,6.7: Other Endocrine Drugs
39886,46,4173.93,2016-05-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,68.0,86.0,6.7: Other Endocrine Drugs
39887,47,4757.53,2016-06-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,72.0,98.0,6.7: Other Endocrine Drugs
39888,48,3450.3,2016-07-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,60.0,71.0,6.7: Other Endocrine Drugs
39889,49,3763.61,2016-08-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,54.0,77.0,6.7: Other Endocrine Drugs
39890,50,3740.94,2016-09-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,60.0,77.0,6.7: Other Endocrine Drugs
39891,51,3496.64,2016-10-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,50.0,72.0,6.7: Other Endocrine Drugs
39892,52,4125.77,2016-11-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,69.0,85.0,6.7: Other Endocrine Drugs
39893,53,4517.56,2016-12-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,71.0,93.0,6.7: Other Endocrine Drugs
39894,54,4126.42963,2017-01-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,65.0,85.0,6.7: Other Endocrine Drugs
39895,55,4519.5558,2017-02-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,67.0,93.0,6.7: Other Endocrine Drugs
39896,56,3987.03597,2017-03-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,69.0,82.0,6.7: Other Endocrine Drugs
39897,57,2815.68896,2017-04-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,49.0,58.0,6.7: Other Endocrine Drugs
39898,58,5201.09214,2017-05-01,small molecule,0607020P0,Nafarelin Acetate,nafarelin,77.0,107.0,6.7: Other Endocrine Drugs
39960,0,0.0,2012-07-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39961,1,0.0,2012-08-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39962,2,0.0,2012-09-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39963,3,0.0,2012-10-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39964,4,0.0,2012-11-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39965,5,0.0,2012-12-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39966,6,0.0,2013-01-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39967,7,0.0,2013-02-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39968,8,0.0,2013-03-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39969,9,0.0,2013-04-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39970,10,0.0,2013-05-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39971,11,0.0,2013-06-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39972,12,0.0,2013-07-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39973,13,0.0,2013-08-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39974,14,0.0,2013-09-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39975,15,0.0,2013-10-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39976,16,0.0,2013-11-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39977,17,0.0,2013-12-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39978,18,0.0,2014-01-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39979,19,0.0,2014-02-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39980,20,0.0,2014-03-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39981,21,0.0,2014-04-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39982,22,0.0,2014-05-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39983,23,0.0,2014-06-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39984,24,0.0,2014-07-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39985,25,0.0,2014-08-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39986,26,0.0,2014-09-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39987,27,0.65,2014-10-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,1.0,1.0,4.7: Analgesics
39988,28,0.0,2014-11-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39989,29,0.0,2014-12-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39990,30,0.0,2015-01-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39991,31,0.0,2015-02-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39992,32,0.0,2015-03-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39993,33,0.0,2015-04-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39994,34,0.0,2015-05-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39995,35,0.0,2015-06-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39996,36,0.0,2015-07-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39997,37,0.0,2015-08-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39998,38,0.0,2015-09-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
39999,39,0.0,2015-10-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
40000,40,0.0,2015-11-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
40001,41,0.0,2015-12-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
40002,42,0.0,2016-01-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
40003,43,0.0,2016-02-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
40004,44,0.0,2016-03-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
40005,45,0.0,2016-04-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
40006,46,0.0,2016-05-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
40007,47,0.0,2016-06-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
40008,48,0.0,2016-07-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
40009,49,0.0,2016-08-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
40010,50,0.0,2016-09-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
40011,51,0.0,2016-10-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
40012,52,0.0,2016-11-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
40013,53,0.0,2016-12-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
40014,54,0.0,2017-01-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
40015,55,0.0,2017-02-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
40016,56,0.0,2017-03-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
40017,57,0.0,2017-04-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
40018,58,0.0,2017-05-01,small molecule,0407020Y0,Nalbuphine Hydrochloride,nalbuphine,0.0,0.0,4.7: Analgesics
40140,0,0.0,2012-07-01,small molecule,0410010D0,Nalmefene,nalmefene,0.0,0.0,4.10: Drugs Used In Substance Dependence
40141,1,0.0,2012-08-01,small molecule,0410010D0,Nalmefene,nalmefene,0.0,0.0,4.10: Drugs Used In Substance Dependence
40142,2,0.0,2012-09-01,small molecule,0410010D0,Nalmefene,nalmefene,0.0,0.0,4.10: Drugs Used In Substance Dependence
40143,3,0.0,2012-10-01,small molecule,0410010D0,Nalmefene,nalmefene,0.0,0.0,4.10: Drugs Used In Substance Dependence
40144,4,0.0,2012-11-01,small molecule,0410010D0,Nalmefene,nalmefene,0.0,0.0,4.10: Drugs Used In Substance Dependence
40145,5,0.0,2012-12-01,small molecule,0410010D0,Nalmefene,nalmefene,0.0,0.0,4.10: Drugs Used In Substance Dependence
40146,6,0.0,2013-01-01,small molecule,0410010D0,Nalmefene,nalmefene,0.0,0.0,4.10: Drugs Used In Substance Dependence
40147,7,0.0,2013-02-01,small molecule,0410010D0,Nalmefene,nalmefene,0.0,0.0,4.10: Drugs Used In Substance Dependence
40148,8,0.0,2013-03-01,small molecule,0410010D0,Nalmefene,nalmefene,0.0,0.0,4.10: Drugs Used In Substance Dependence
40149,9,0.0,2013-04-01,small molecule,0410010D0,Nalmefene,nalmefene,0.0,0.0,4.10: Drugs Used In Substance Dependence
40150,10,397.16,2013-05-01,small molecule,0410010D0,Nalmefene,nalmefene,7.0,142.0,4.10: Drugs Used In Substance Dependence
40151,11,1218.71,2013-06-01,small molecule,0410010D0,Nalmefene,nalmefene,21.0,436.0,4.10: Drugs Used In Substance Dependence
40152,12,1703.66,2013-07-01,small molecule,0410010D0,Nalmefene,nalmefene,27.0,609.0,4.10: Drugs Used In Substance Dependence
40153,13,1164.8,2013-08-01,small molecule,0410010D0,Nalmefene,nalmefene,20.0,406.0,4.10: Drugs Used In Substance Dependence
40154,14,783.64,2013-09-01,small molecule,0410010D0,Nalmefene,nalmefene,13.0,280.0,4.10: Drugs Used In Substance Dependence
40155,15,1470.11,2013-10-01,small molecule,0410010D0,Nalmefene,nalmefene,26.0,525.0,4.10: Drugs Used In Substance Dependence
40156,16,1320.45,2013-11-01,small molecule,0410010D0,Nalmefene,nalmefene,21.0,462.0,4.10: Drugs Used In Substance Dependence
40157,17,2173.9,2013-12-01,small molecule,0410010D0,Nalmefene,nalmefene,39.0,777.0,4.10: Drugs Used In Substance Dependence
40158,18,2441.64,2014-01-01,small molecule,0410010D0,Nalmefene,nalmefene,40.0,865.0,4.10: Drugs Used In Substance Dependence
40159,19,1901.04,2014-02-01,small molecule,0410010D0,Nalmefene,nalmefene,35.0,672.0,4.10: Drugs Used In Substance Dependence
40160,20,2728.79,2014-03-01,small molecule,0410010D0,Nalmefene,nalmefene,43.0,959.0,4.10: Drugs Used In Substance Dependence
40161,21,2497.63,2014-04-01,small molecule,0410010D0,Nalmefene,nalmefene,40.0,872.0,4.10: Drugs Used In Substance Dependence
40162,22,2549.6,2014-05-01,small molecule,0410010D0,Nalmefene,nalmefene,45.0,910.0,4.10: Drugs Used In Substance Dependence
40163,23,2282.71,2014-06-01,small molecule,0410010D0,Nalmefene,nalmefene,40.0,805.0,4.10: Drugs Used In Substance Dependence
40164,24,2590.41,2014-07-01,small molecule,0410010D0,Nalmefene,nalmefene,45.0,924.0,4.10: Drugs Used In Substance Dependence
40165,25,2977.75,2014-08-01,small molecule,0410010D0,Nalmefene,nalmefene,56.0,1050.0,4.10: Drugs Used In Substance Dependence
40166,26,4144.15,2014-09-01,small molecule,0410010D0,Nalmefene,nalmefene,78.0,1468.0,4.10: Drugs Used In Substance Dependence
40167,27,14392.31,2014-10-01,small molecule,0410010D0,Nalmefene,nalmefene,250.0,5019.0,4.10: Drugs Used In Substance Dependence
40168,28,15658.84,2014-11-01,small molecule,0410010D0,Nalmefene,nalmefene,267.0,5591.0,4.10: Drugs Used In Substance Dependence
40169,29,21673.67,2014-12-01,small molecule,0410010D0,Nalmefene,nalmefene,371.0,7700.0,4.10: Drugs Used In Substance Dependence
40170,30,18372.15,2015-01-01,small molecule,0410010D0,Nalmefene,nalmefene,311.0,6563.0,4.10: Drugs Used In Substance Dependence
40171,31,17020.15,2015-02-01,small molecule,0410010D0,Nalmefene,nalmefene,299.0,6053.0,4.10: Drugs Used In Substance Dependence
40172,32,17480.81,2015-03-01,small molecule,0410010D0,Nalmefene,nalmefene,304.0,6215.0,4.10: Drugs Used In Substance Dependence
40173,33,18016.38,2015-04-01,small molecule,0410010D0,Nalmefene,nalmefene,312.0,6413.0,4.10: Drugs Used In Substance Dependence
40174,34,17896.97,2015-05-01,small molecule,0410010D0,Nalmefene,nalmefene,293.0,6374.0,4.10: Drugs Used In Substance Dependence
40175,35,19309.2,2015-06-01,small molecule,0410010D0,Nalmefene,nalmefene,330.0,6875.0,4.10: Drugs Used In Substance Dependence
40176,36,21472.17,2015-07-01,small molecule,0410010D0,Nalmefene,nalmefene,384.0,7609.0,4.10: Drugs Used In Substance Dependence
40177,37,17693.36,2015-08-01,small molecule,0410010D0,Nalmefene,nalmefene,315.0,6283.0,4.10: Drugs Used In Substance Dependence
40178,38,19766.3,2015-09-01,small molecule,0410010D0,Nalmefene,nalmefene,322.0,7038.0,4.10: Drugs Used In Substance Dependence
40179,39,21085.85,2015-10-01,small molecule,0410010D0,Nalmefene,nalmefene,363.0,7491.0,4.10: Drugs Used In Substance Dependence
40180,40,20072.4,2015-11-01,small molecule,0410010D0,Nalmefene,nalmefene,340.0,7162.0,4.10: Drugs Used In Substance Dependence
40181,41,20651.93,2015-12-01,small molecule,0410010D0,Nalmefene,nalmefene,346.0,7361.0,4.10: Drugs Used In Substance Dependence
40182,42,18989.64,2016-01-01,small molecule,0410010D0,Nalmefene,nalmefene,302.0,6755.0,4.10: Drugs Used In Substance Dependence
40183,43,15638.05,2016-02-01,small molecule,0410010D0,Nalmefene,nalmefene,268.0,5575.0,4.10: Drugs Used In Substance Dependence
40184,44,15896.01,2016-03-01,small molecule,0410010D0,Nalmefene,nalmefene,273.0,5665.0,4.10: Drugs Used In Substance Dependence
40185,45,16148.83,2016-04-01,small molecule,0410010D0,Nalmefene,nalmefene,274.0,5757.0,4.10: Drugs Used In Substance Dependence
40186,46,14713.63,2016-05-01,small molecule,0410010D0,Nalmefene,nalmefene,253.0,5245.0,4.10: Drugs Used In Substance Dependence
40187,47,13413.78,2016-06-01,small molecule,0410010D0,Nalmefene,nalmefene,247.0,4780.0,4.10: Drugs Used In Substance Dependence
40188,48,13653.81,2016-07-01,small molecule,0410010D0,Nalmefene,nalmefene,234.0,4861.0,4.10: Drugs Used In Substance Dependence
40189,49,14295.41,2016-08-01,small molecule,0410010D0,Nalmefene,nalmefene,271.0,5089.0,4.10: Drugs Used In Substance Dependence
40190,50,14697.63,2016-09-01,small molecule,0410010D0,Nalmefene,nalmefene,267.0,5233.0,4.10: Drugs Used In Substance Dependence
40191,51,10711.21,2016-10-01,small molecule,0410010D0,Nalmefene,nalmefene,205.0,3815.0,4.10: Drugs Used In Substance Dependence
40192,52,13415.49,2016-11-01,small molecule,0410010D0,Nalmefene,nalmefene,239.0,4781.0,4.10: Drugs Used In Substance Dependence
40193,53,13313.0,2016-12-01,small molecule,0410010D0,Nalmefene,nalmefene,252.0,4740.0,4.10: Drugs Used In Substance Dependence
40194,54,10617.5132,2017-01-01,small molecule,0410010D0,Nalmefene,nalmefene,203.0,3783.0,4.10: Drugs Used In Substance Dependence
40195,55,9302.8557,2017-02-01,small molecule,0410010D0,Nalmefene,nalmefene,179.0,3311.0,4.10: Drugs Used In Substance Dependence
40196,56,11830.44588,2017-03-01,small molecule,0410010D0,Nalmefene,nalmefene,244.0,4208.0,4.10: Drugs Used In Substance Dependence
40197,57,9565.97947,2017-04-01,small molecule,0410010D0,Nalmefene,nalmefene,190.0,3408.0,4.10: Drugs Used In Substance Dependence
40198,58,10332.50872,2017-05-01,small molecule,0410010D0,Nalmefene,nalmefene,214.0,3676.0,4.10: Drugs Used In Substance Dependence
40320,0,0.0,2012-07-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40321,1,0.0,2012-08-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40322,2,0.0,2012-09-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40323,3,0.0,2012-10-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40324,4,0.0,2012-11-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40325,5,0.0,2012-12-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40326,6,0.0,2013-01-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40327,7,0.0,2013-02-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40328,8,0.0,2013-03-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40329,9,0.0,2013-04-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40330,10,0.0,2013-05-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40331,11,0.0,2013-06-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40332,12,0.0,2013-07-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40333,13,0.0,2013-08-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40334,14,0.0,2013-09-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40335,15,0.0,2013-10-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40336,16,0.0,2013-11-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40337,17,0.0,2013-12-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40338,18,0.0,2014-01-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40339,19,0.0,2014-02-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40340,20,0.0,2014-03-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40341,21,0.0,2014-04-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40342,22,0.0,2014-05-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40343,23,0.0,2014-06-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40344,24,0.0,2014-07-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40345,25,0.0,2014-08-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40346,26,0.0,2014-09-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40347,27,0.0,2014-10-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40348,28,0.0,2014-11-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40349,29,0.0,2014-12-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40350,30,0.0,2015-01-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40351,31,0.0,2015-02-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40352,32,0.0,2015-03-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40353,33,0.0,2015-04-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40354,34,0.0,2015-05-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40355,35,0.0,2015-06-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40356,36,0.0,2015-07-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40357,37,0.0,2015-08-01,small molecule,0106060B0,Naloxegol,naloxegol,0.0,0.0,1.6: Laxatives
40358,38,131.43,2015-09-01,small molecule,0106060B0,Naloxegol,naloxegol,3.0,77.0,1.6: Laxatives
40359,39,350.62,2015-10-01,small molecule,0106060B0,Naloxegol,naloxegol,5.0,206.0,1.6: Laxatives
40360,40,1207.13,2015-11-01,small molecule,0106060B0,Naloxegol,naloxegol,18.0,710.0,1.6: Laxatives
40361,41,2295.29,2015-12-01,small molecule,0106060B0,Naloxegol,naloxegol,44.0,1348.0,1.6: Laxatives
40362,42,2942.62,2016-01-01,small molecule,0106060B0,Naloxegol,naloxegol,59.0,1730.0,1.6: Laxatives
40363,43,3547.63,2016-02-01,small molecule,0106060B0,Naloxegol,naloxegol,75.0,2081.0,1.6: Laxatives
40364,44,6083.44,2016-03-01,small molecule,0106060B0,Naloxegol,naloxegol,127.0,3568.0,1.6: Laxatives
40365,45,6498.49,2016-04-01,small molecule,0106060B0,Naloxegol,naloxegol,137.0,3813.0,1.6: Laxatives
40366,46,7818.74,2016-05-01,small molecule,0106060B0,Naloxegol,naloxegol,166.0,4587.0,1.6: Laxatives
40367,47,9595.7,2016-06-01,small molecule,0106060B0,Naloxegol,naloxegol,204.0,5628.0,1.6: Laxatives
40368,48,9795.72,2016-07-01,small molecule,0106060B0,Naloxegol,naloxegol,203.0,5741.0,1.6: Laxatives
40369,49,11300.44,2016-08-01,small molecule,0106060B0,Naloxegol,naloxegol,239.0,6622.0,1.6: Laxatives
40370,50,12974.4,2016-09-01,small molecule,0106060B0,Naloxegol,naloxegol,283.0,7604.0,1.6: Laxatives
40371,51,15130.09,2016-10-01,small molecule,0106060B0,Naloxegol,naloxegol,331.0,8870.0,1.6: Laxatives
40372,52,18483.78,2016-11-01,small molecule,0106060B0,Naloxegol,naloxegol,387.0,10841.0,1.6: Laxatives
40373,53,20556.64,2016-12-01,small molecule,0106060B0,Naloxegol,naloxegol,411.0,12049.0,1.6: Laxatives
40374,54,20487.35646,2017-01-01,small molecule,0106060B0,Naloxegol,naloxegol,420.0,12015.0,1.6: Laxatives
40375,55,20888.30723,2017-02-01,small molecule,0106060B0,Naloxegol,naloxegol,420.0,12238.0,1.6: Laxatives
40376,56,27796.56636,2017-03-01,small molecule,0106060B0,Naloxegol,naloxegol,578.0,16276.0,1.6: Laxatives
